Date,open,high,low,close
2012-04-04,1413.09,1413.09,1394.09,1398.0812192018889
2012-04-05,1398.79,1401.6,1392.92,1396.6536468878392
2012-04-09,1397.45,1397.45,1378.24,1379.2434523286106
2012-04-10,1382.18,1383.01,1357.38,1356.507037900236
2012-04-11,1358.98,1374.71,1358.98,1367.2201663437622
2012-04-12,1368.77,1388.13,1368.77,1386.099198712908
2012-04-13,1387.61,1387.61,1369.85,1371.818088175718
2012-04-16,1370.27,1379.66,1365.38,1371.0510954940987
2012-04-17,1369.57,1392.76,1369.57,1392.732191998032
2012-04-18,1390.78,1390.78,1383.29,1386.6699769498227
2012-04-19,1385.08,1390.46,1370.3,1379.3781105586381
2012-04-20,1376.96,1387.4,1376.96,1379.8558154484454
2012-04-23,1378.53,1378.53,1358.79,1366.061219201889
2012-04-24,1366.97,1375.57,1366.82,1370.5436468878393
2012-04-25,1372.11,1391.37,1372.11,1387.7334523286106
2012-04-26,1390.64,1402.09,1387.28,1397.897037900236
2012-04-27,1400.19,1406.64,1397.31,1401.870166343762
2012-04-30,1403.26,1403.26,1394.0,1396.4391987129081
2012-05-01,1397.86,1415.32,1395.73,1407.378088175718
2012-05-02,1405.5,1405.5,1393.92,1403.7910954940987
2012-05-03,1402.32,1403.07,1388.71,1393.522191998032
2012-05-04,1391.51,1391.51,1367.96,1370.6299769498225
2012-05-07,1368.79,1373.91,1363.94,1372.038110558638
2012-05-08,1369.16,1369.16,1347.75,1365.0458154484454
2012-05-09,1363.2,1363.73,1343.13,1353.7012192018888
2012-05-10,1354.58,1365.88,1354.58,1356.5636468878392
2012-05-11,1358.11,1365.66,1348.89,1350.4334523286107
2012-05-14,1351.93,1351.93,1336.61,1336.267037900236
2012-05-15,1338.36,1344.94,1328.41,1329.1701663437623
2012-05-16,1330.78,1341.78,1324.79,1323.329198712908
2012-05-17,1324.82,1326.36,1304.86,1306.418088175718
2012-05-18,1305.05,1312.24,1291.98,1296.7010954940988
2012-05-21,1295.73,1316.39,1295.73,1317.942191998032
2012-05-22,1316.09,1328.49,1310.04,1318.1599769498227
2012-05-23,1316.02,1320.71,1296.53,1321.318110558638
2012-05-24,1318.72,1324.14,1310.5,1322.0058154484454
2012-05-25,1320.81,1324.2,1314.23,1316.9412192018888
2012-05-29,1318.9,1334.93,1318.9,1330.9936468878393
2012-05-30,1331.25,1331.25,1310.76,1310.3634523286105
2012-05-31,1313.09,1319.74,1298.9,1308.247037900236
2012-06-01,1309.87,1309.87,1277.25,1276.5501663437622
2012-06-04,1278.29,1282.55,1266.74,1276.7091987129081
2012-06-05,1277.82,1287.62,1274.16,1287.058088175718
2012-06-06,1285.61,1315.13,1285.61,1316.611095494099
2012-06-07,1316.15,1329.05,1312.68,1316.942191998032
2012-06-08,1314.99,1325.81,1307.77,1327.1899769498227
2012-06-11,1325.72,1335.52,1307.73,1311.3881105586381
2012-06-12,1309.4,1324.31,1306.62,1325.5058154484454
2012-06-13,1324.02,1327.28,1310.51,1314.001219201889
2012-06-14,1314.88,1333.68,1314.14,1327.6736468878391
2012-06-15,1329.19,1343.32,1329.19,1339.8834523286105
2012-06-18,1342.42,1348.22,1334.46,1342.697037900236
2012-06-19,1344.83,1363.46,1344.83,1356.4901663437622
2012-06-20,1358.04,1361.57,1346.45,1354.219198712908
2012-06-21,1355.43,1358.27,1324.41,1327.068088175718
2012-06-22,1325.92,1337.82,1325.92,1336.5010954940988
2012-06-25,1334.9,1334.9,1309.27,1315.672191998032
2012-06-26,1314.09,1324.24,1310.3,1321.5199769498226
2012-06-27,1320.71,1334.4,1320.71,1334.308110558638
2012-06-28,1331.52,1331.52,1313.29,1330.3658154484453
2012-06-29,1330.12,1362.17,1330.12,1361.281219201889
2012-07-02,1362.33,1366.35,1355.7,1364.0836468878392
2012-07-03,1365.75,1374.81,1363.53,1371.0634523286105
2012-07-05,1373.72,1373.85,1363.02,1365.497037900236
2012-07-06,1367.09,1367.09,1348.03,1353.1901663437623
2012-07-09,1354.66,1354.87,1346.65,1350.989198712908
2012-07-10,1352.96,1361.54,1336.27,1343.028088175718
2012-07-11,1341.4,1345.0,1333.25,1342.9310954940988
2012-07-12,1341.29,1341.29,1325.41,1336.712191998032
2012-07-13,1334.81,1357.7,1334.81,1358.3099769498226
2012-07-16,1356.5,1357.26,1348.51,1356.0981105586382
2012-07-17,1353.68,1365.36,1345.07,1364.9958154484455
2012-07-18,1363.58,1375.26,1358.96,1371.9012192018888
2012-07-19,1373.01,1380.39,1371.21,1375.0836468878392
2012-07-20,1376.51,1376.51,1362.19,1359.7034523286106
2012-07-23,1362.34,1362.34,1337.56,1348.437037900236
2012-07-24,1350.52,1351.53,1329.24,1336.8201663437621
2012-07-25,1338.35,1343.98,1331.5,1336.4191987129082
2012-07-26,1338.17,1363.13,1338.17,1361.578088175718
2012-07-27,1360.05,1389.19,1360.05,1387.4510954940988
2012-07-30,1385.94,1391.74,1381.37,1387.252191998032
2012-07-31,1385.27,1387.16,1379.17,1380.8499769498226
2012-08-01,1379.32,1385.03,1373.35,1377.778110558638
2012-08-02,1375.13,1375.13,1354.65,1366.3258154484454
2012-08-03,1365.45,1394.16,1365.45,1390.1112192018888
2012-08-06,1391.04,1399.63,1391.04,1392.8036468878392
2012-08-07,1394.46,1407.14,1394.46,1398.3934523286105
2012-08-08,1401.23,1404.14,1396.13,1400.137037900236
2012-08-09,1402.26,1405.95,1398.8,1401.3101663437621
2012-08-10,1402.58,1405.98,1395.62,1404.399198712908
2012-08-13,1405.87,1405.87,1397.32,1405.668088175718
2012-08-14,1404.36,1410.03,1400.6,1405.4110954940988
2012-08-15,1403.89,1407.73,1401.83,1407.482191998032
2012-08-16,1405.57,1417.44,1404.15,1417.0399769498226
2012-08-17,1415.84,1418.71,1414.67,1420.6181105586381
2012-08-20,1417.85,1418.13,1412.12,1419.4558154484455
2012-08-21,1418.13,1426.68,1410.86,1412.291219201889
2012-08-22,1413.09,1416.12,1406.78,1412.0636468878392
2012-08-23,1413.49,1413.49,1400.5,1399.1234523286105
2012-08-24,1401.99,1413.46,1398.04,1409.047037900236
2012-08-27,1411.13,1416.17,1409.11,1408.9501663437622
2012-08-28,1410.44,1413.63,1405.59,1407.829198712908
2012-08-29,1409.32,1413.95,1406.57,1412.048088175718
2012-08-30,1410.08,1410.08,1397.01,1400.9610954940988
2012-08-31,1400.07,1413.09,1398.96,1408.532191998032
2012-09-04,1406.54,1409.31,1396.56,1406.4699769498227
2012-09-05,1404.94,1408.81,1401.25,1405.898110558638
2012-09-06,1403.74,1432.12,1403.74,1433.4458154484453
2012-09-07,1432.12,1437.92,1431.45,1437.041219201889
2012-09-10,1437.92,1438.74,1428.98,1427.6536468878392
2012-09-11,1429.13,1437.76,1429.13,1430.6034523286105
2012-09-12,1433.56,1439.15,1432.99,1434.477037900236
2012-09-13,1436.56,1463.76,1435.34,1458.5001663437622
2012-09-14,1460.07,1474.51,1460.07,1464.299198712908
2012-09-17,1465.42,1465.63,1457.55,1462.748088175718
2012-09-18,1461.19,1461.47,1456.13,1460.8010954940987
2012-09-19,1459.5,1465.15,1457.88,1463.002191998032
2012-09-20,1461.05,1461.23,1449.98,1461.7899769498226
2012-09-21,1460.34,1467.07,1459.51,1462.6081105586381
2012-09-24,1459.76,1460.72,1452.06,1458.2158154484455
2012-09-25,1456.94,1463.24,1441.59,1440.7112192018888
2012-09-26,1441.6,1441.6,1430.53,1431.8936468878392
2012-09-27,1433.36,1450.2,1433.36,1444.1934523286106
2012-09-28,1447.13,1447.13,1435.6,1438.587037900236
2012-10-01,1440.9,1457.14,1440.9,1443.0001663437622
2012-10-02,1444.99,1451.52,1439.01,1444.279198712908
2012-10-03,1446.05,1454.3,1441.99,1452.548088175718
2012-10-04,1451.08,1463.14,1451.08,1462.8810954940989
2012-10-05,1461.4,1470.96,1456.89,1462.882191998032
2012-10-08,1460.93,1460.93,1453.1,1457.4099769498227
2012-10-09,1455.9,1455.9,1441.18,1443.938110558638
2012-10-10,1441.48,1442.52,1430.64,1433.8858154484453
2012-10-11,1432.82,1443.9,1432.82,1431.9612192018888
2012-10-12,1432.84,1438.43,1425.53,1427.1636468878391
2012-10-15,1428.75,1441.31,1427.24,1437.1734523286107
2012-10-16,1440.31,1455.51,1440.31,1452.837037900236
2012-10-17,1454.22,1462.2,1453.35,1459.4201663437623
2012-10-18,1460.94,1464.02,1452.63,1455.869198712908
2012-10-19,1457.34,1457.34,1429.85,1434.748088175718
2012-10-22,1433.21,1435.46,1422.06,1435.3010954940987
2012-10-23,1433.74,1433.74,1407.56,1415.062191998032
2012-10-24,1413.2,1420.04,1407.1,1410.2799769498226
2012-10-25,1409.74,1421.12,1405.14,1415.428110558638
2012-10-26,1412.97,1417.09,1403.28,1413.2658154484454
2012-10-31,1410.99,1418.76,1405.95,1411.281219201889
2012-11-01,1412.2,1428.35,1412.2,1426.1636468878391
2012-11-02,1427.59,1434.27,1412.91,1411.2434523286106
2012-11-05,1414.02,1419.9,1408.13,1415.177037900236
2012-11-06,1417.26,1433.38,1417.26,1426.9001663437623
2012-11-07,1428.27,1428.27,1388.14,1393.059198712908
2012-11-08,1394.53,1401.23,1377.51,1379.068088175718
2012-11-09,1377.55,1391.39,1373.03,1381.3310954940987
2012-11-12,1379.86,1384.87,1377.19,1381.982191998032
2012-11-13,1380.03,1388.81,1371.39,1376.0599769498226
2012-11-14,1374.64,1380.13,1352.5,1357.948110558638
2012-11-15,1355.41,1360.62,1348.05,1354.6558154484453
2012-11-16,1353.36,1362.03,1343.35,1359.001219201889
2012-11-19,1359.88,1386.89,1359.88,1385.4636468878393
2012-11-20,1386.82,1389.77,1377.04,1384.8534523286105
2012-11-21,1387.79,1391.25,1386.39,1388.947037900236
2012-11-23,1391.03,1409.16,1391.03,1407.6601663437623
2012-11-26,1409.15,1409.15,1397.68,1404.819198712908
2012-11-27,1406.29,1409.01,1398.03,1400.498088175718
2012-11-28,1398.77,1410.31,1385.43,1411.4110954940988
2012-11-29,1409.96,1419.7,1409.04,1417.902191998032
2012-11-30,1415.95,1418.86,1411.63,1417.7099769498227
2012-12-03,1416.34,1423.73,1408.46,1411.918110558638
2012-12-04,1409.46,1413.14,1403.65,1408.3758154484453
2012-12-05,1407.05,1415.56,1398.23,1408.4012192018888
2012-12-06,1409.43,1413.95,1405.93,1412.5136468878393
2012-12-07,1413.95,1420.34,1410.9,1415.1134523286105
2012-12-10,1418.07,1421.64,1415.64,1416.467037900236
2012-12-11,1418.55,1434.27,1418.55,1426.350166343762
2012-12-12,1427.84,1438.59,1426.76,1427.009198712908
2012-12-13,1428.48,1431.36,1416.0,1421.008088175718
2012-12-14,1419.45,1419.45,1411.88,1415.0610954940987
2012-12-17,1413.54,1430.67,1413.54,1432.312191998032
2012-12-18,1430.47,1448.0,1430.47,1448.3199769498226
2012-12-19,1446.79,1447.75,1435.8,1438.268110558638
2012-12-20,1435.81,1443.7,1432.82,1445.0158154484454
2012-12-21,1443.67,1443.67,1422.58,1429.271219201889
2012-12-24,1430.15,1430.15,1424.66,1425.2336468878393
2012-12-26,1426.66,1429.42,1416.43,1416.8734523286105
2012-12-27,1419.83,1422.8,1401.8,1416.017037900236
2012-12-28,1418.1,1418.1,1401.58,1400.9401663437623
2012-12-31,1402.43,1426.74,1398.11,1424.719198712908
2013-01-02,1426.19,1462.43,1426.19,1463.978088175718
2013-01-03,1462.42,1465.47,1455.53,1460.8510954940987
2013-01-04,1459.37,1467.94,1458.99,1468.422191998032
2013-01-07,1466.47,1466.47,1456.62,1463.4199769498227
2013-01-08,1461.89,1461.89,1451.64,1459.6081105586381
2013-01-09,1457.15,1464.73,1457.15,1462.3458154484454
2013-01-10,1461.02,1472.3,1461.02,1471.2412192018887
2013-01-11,1472.12,1472.75,1467.58,1470.6236468878392
2013-01-14,1472.05,1472.05,1465.69,1467.7234523286106
2013-01-15,1470.67,1473.31,1463.76,1470.257037900236
2013-01-16,1472.33,1473.96,1467.6,1471.1401663437623
2013-01-17,1472.63,1485.16,1472.63,1479.469198712908
2013-01-18,1480.95,1485.98,1475.81,1487.538088175718
2013-01-22,1485.98,1492.56,1481.16,1494.0410954940987
2013-01-23,1492.56,1496.13,1489.9,1496.762191998032
2013-01-24,1494.81,1502.27,1489.46,1496.3499769498226
2013-01-25,1494.82,1503.26,1494.82,1505.418110558638
2013-01-28,1502.96,1503.23,1496.33,1501.5058154484454
2013-01-29,1500.18,1509.35,1498.09,1506.9612192018888
2013-01-30,1507.84,1509.94,1500.11,1500.5336468878393
2013-01-31,1501.96,1504.19,1496.76,1495.1534523286105
2013-02-01,1498.11,1514.41,1498.11,1511.087037900236
2013-02-04,1513.17,1513.17,1495.02,1494.2201663437622
2013-02-05,1495.71,1514.96,1495.71,1509.819198712908
2013-02-06,1511.29,1512.53,1504.71,1513.678088175718
2013-02-07,1512.12,1512.9,1498.49,1510.8710954940989
2013-02-08,1509.39,1518.31,1509.39,1519.882191998032
2013-02-11,1517.93,1518.31,1513.61,1518.5399769498226
2013-02-12,1517.01,1522.29,1515.61,1521.8881105586381
2013-02-13,1519.43,1524.69,1515.93,1521.6558154484453
2013-02-14,1520.33,1523.14,1514.02,1520.501219201889
2013-02-15,1521.38,1524.24,1514.14,1518.3636468878392
2013-02-19,1519.79,1530.94,1519.79,1527.9834523286106
2013-02-20,1530.94,1530.94,1511.41,1509.867037900236
2013-02-21,1511.95,1511.95,1497.29,1500.9301663437623
2013-02-22,1502.42,1515.64,1502.42,1514.129198712908
2013-02-25,1515.6,1525.84,1487.85,1489.408088175718
2013-02-26,1487.85,1498.99,1485.01,1498.4210954940988
2013-02-27,1496.94,1520.08,1494.88,1517.942191998032
2013-02-28,1515.99,1525.34,1514.46,1516.2099769498227
2013-03-01,1514.68,1519.99,1501.48,1520.658110558638
2013-03-04,1518.2,1525.27,1512.29,1526.5258154484454
2013-03-05,1525.2,1543.47,1525.2,1538.9112192018888
2013-03-06,1539.79,1545.25,1538.11,1540.0336468878393
2013-03-07,1541.46,1545.78,1541.46,1541.3034523286105
2013-03-08,1544.26,1552.48,1542.94,1549.097037900236
2013-03-11,1551.15,1556.27,1547.36,1554.7301663437622
2013-03-12,1556.22,1556.77,1548.24,1551.009198712908
2013-03-13,1552.48,1556.39,1548.25,1556.078088175718
2013-03-14,1554.52,1563.32,1554.52,1564.7110954940988
2013-03-15,1563.21,1563.62,1555.74,1562.652191998032
2013-03-18,1560.7,1560.7,1545.13,1553.6299769498225
2013-03-19,1552.1,1557.25,1538.57,1550.798110558638
2013-03-20,1548.34,1561.56,1548.34,1560.0358154484454
2013-03-21,1558.71,1558.71,1543.55,1544.9212192018888
2013-03-22,1545.9,1557.74,1545.9,1555.4636468878393
2013-03-25,1556.89,1564.91,1546.22,1548.7334523286106
2013-03-26,1551.69,1563.95,1551.69,1561.687037900236
2013-03-27,1563.75,1564.07,1551.9,1561.360166343762
2013-03-28,1562.86,1570.28,1561.08,1567.719198712908
2013-04-01,1569.18,1570.57,1558.47,1563.728088175718
2013-04-02,1562.17,1573.66,1562.17,1571.7310954940988
2013-04-03,1570.25,1571.47,1549.8,1555.642191998032
2013-04-04,1553.69,1562.6,1552.52,1561.5099769498227
2013-04-05,1559.98,1559.98,1539.5,1555.738110558638
2013-04-08,1553.26,1563.07,1548.63,1564.3958154484453
2013-04-09,1563.11,1573.89,1560.92,1567.7312192018887
2013-04-10,1568.61,1589.07,1568.61,1586.3036468878392
2013-04-11,1587.73,1597.35,1586.17,1590.4134523286104
2013-04-12,1593.3,1593.3,1579.97,1586.767037900236
2013-04-15,1588.84,1588.84,1552.28,1550.870166343762
2013-04-16,1552.36,1575.35,1552.36,1573.099198712908
2013-04-17,1574.57,1574.57,1543.69,1553.568088175718
2013-04-18,1552.03,1554.38,1536.03,1543.0910954940987
2013-04-19,1541.61,1555.89,1539.4,1557.202191998032
2013-04-22,1555.25,1565.55,1548.19,1564.0299769498226
2013-04-23,1562.5,1579.58,1562.5,1581.238110558638
2013-04-24,1578.78,1583.0,1575.8,1580.1158154484453
2013-04-25,1578.93,1592.64,1578.93,1584.281219201889
2013-04-26,1585.16,1585.78,1577.56,1580.8136468878392
2013-04-29,1582.34,1596.65,1582.34,1590.6534523286105
2013-04-30,1593.58,1597.57,1586.5,1595.487037900236
2013-05-01,1597.55,1597.55,1581.28,1581.2101663437622
2013-05-02,1582.77,1598.6,1582.77,1596.119198712908
2013-05-03,1597.6,1618.46,1597.6,1615.978088175718
2013-05-06,1614.4,1619.77,1614.21,1618.9810954940988
2013-05-07,1617.55,1626.03,1616.64,1627.912191998032
2013-05-08,1625.95,1632.78,1622.7,1634.2199769498227
2013-05-09,1632.69,1635.01,1623.09,1629.1281105586381
2013-05-10,1626.69,1633.7,1623.71,1635.0258154484454
2013-05-13,1632.1,1636.0,1626.74,1632.8912192018888
2013-05-14,1633.75,1651.1,1633.75,1648.9136468878391
2013-05-15,1649.13,1661.49,1646.68,1655.8234523286105
2013-05-16,1658.07,1660.51,1648.6,1648.387037900236
2013-05-17,1652.45,1667.47,1652.45,1665.9801663437622
2013-05-20,1665.71,1672.84,1663.52,1664.819198712908
2013-05-21,1666.2,1674.93,1662.67,1670.718088175718
2013-05-22,1669.39,1687.18,1648.86,1656.8310954940987
2013-05-23,1651.62,1655.5,1635.53,1652.462191998032
2013-05-24,1646.67,1649.78,1636.88,1651.1299769498225
2013-05-28,1652.63,1674.21,1652.63,1662.518110558638
2013-05-29,1656.57,1656.57,1640.05,1649.6858154484453
2013-05-30,1649.14,1661.91,1648.61,1653.531219201889
2013-05-31,1652.13,1658.99,1630.74,1629.3136468878392
2013-06-03,1631.71,1640.42,1622.72,1637.4634523286106
2013-06-04,1640.73,1646.53,1623.62,1629.297037900236
2013-06-05,1629.05,1629.31,1607.09,1607.4101663437623
2013-06-06,1609.29,1622.56,1598.23,1621.089198712908
2013-06-07,1625.27,1644.4,1625.27,1644.9380881757181
2013-06-10,1644.67,1648.69,1639.26,1644.2910954940987
2013-06-11,1638.64,1640.13,1622.92,1628.0821919980322
2013-06-12,1629.94,1637.71,1610.92,1614.0499769498226
2013-06-13,1612.15,1639.25,1608.07,1638.818110558638
2013-06-14,1635.52,1640.8,1623.96,1628.0558154484454
2013-06-17,1630.64,1646.5,1630.34,1638.1612192018888
2013-06-18,1639.77,1654.19,1639.77,1650.3836468878392
2013-06-19,1651.83,1652.45,1628.91,1625.9734523286106
2013-06-20,1624.62,1624.62,1584.32,1586.107037900236
2013-06-21,1588.62,1599.19,1577.7,1590.9401663437623
2013-06-24,1588.77,1588.77,1560.33,1571.619198712908
2013-06-25,1577.52,1593.79,1577.09,1589.588088175718
2013-06-26,1592.27,1606.83,1592.27,1604.7410954940988
2013-06-27,1606.44,1620.07,1606.44,1615.152191998032
2013-06-28,1611.12,1615.94,1601.06,1607.8099769498226
2013-07-01,1609.78,1626.61,1609.78,1617.418110558638
2013-07-02,1614.29,1624.26,1606.77,1615.4058154484453
2013-07-03,1611.48,1618.97,1604.57,1614.531219201889
2013-07-05,1618.65,1632.07,1614.71,1630.4636468878393
2013-07-08,1634.2,1644.68,1634.2,1637.5034523286106
2013-07-09,1642.89,1654.18,1642.89,1650.237037900236
2013-07-10,1651.56,1657.92,1647.66,1651.130166343762
2013-07-11,1657.41,1676.63,1657.41,1673.549198712908
2013-07-12,1675.26,1680.19,1672.33,1681.748088175718
2013-07-15,1679.59,1684.51,1677.89,1683.9810954940988
2013-07-16,1682.7,1683.73,1671.84,1678.212191998032
2013-07-17,1677.91,1684.75,1677.91,1682.4399769498227
2013-07-18,1681.05,1693.12,1681.05,1691.828110558638
2013-07-19,1686.15,1692.09,1684.08,1693.4158154484453
2013-07-22,1694.41,1697.61,1690.67,1694.6512192018888
2013-07-23,1696.63,1698.78,1691.13,1690.9636468878393
2013-07-24,1696.06,1698.38,1682.57,1682.9834523286106
2013-07-25,1685.21,1690.94,1680.07,1688.167037900236
2013-07-26,1687.31,1691.85,1676.03,1690.1601663437623
2013-07-29,1690.32,1690.92,1681.86,1683.859198712908
2013-07-30,1687.92,1693.19,1682.42,1687.518088175718
2013-07-31,1687.76,1698.43,1684.94,1687.2110954940988
2013-08-01,1689.42,1707.85,1689.42,1708.822191998032
2013-08-02,1706.1,1709.67,1700.68,1711.1999769498227
2013-08-05,1708.01,1709.24,1703.55,1709.5981105586382
2013-08-06,1705.79,1705.79,1693.29,1698.6958154484453
2013-08-07,1695.3,1695.3,1684.91,1690.031219201889
2013-08-08,1693.35,1700.18,1688.38,1696.0536468878392
2013-08-09,1696.1,1699.42,1686.02,1688.4634523286106
2013-08-12,1688.37,1691.49,1683.35,1687.387037900236
2013-08-13,1690.65,1696.81,1682.62,1692.6701663437623
2013-08-14,1693.88,1695.52,1684.83,1683.9191987129082
2013-08-15,1679.61,1679.61,1658.59,1662.878088175718
2013-08-16,1661.22,1663.6,1652.61,1657.3110954940987
2013-08-19,1655.25,1659.18,1645.84,1648.012191998032
2013-08-20,1646.81,1658.92,1646.08,1653.8799769498225
2013-08-21,1650.66,1656.99,1639.43,1645.258110558638
2013-08-22,1645.03,1659.55,1645.03,1658.2858154484454
2013-08-23,1659.92,1664.85,1654.81,1662.6212192018888
2013-08-26,1664.29,1669.51,1656.02,1655.3536468878392
2013-08-27,1652.54,1652.54,1629.05,1627.5234523286106
2013-08-28,1630.25,1641.18,1627.47,1632.877037900236
2013-08-29,1633.5,1646.41,1630.88,1636.6801663437623
2013-08-30,1638.89,1640.08,1628.05,1631.499198712908
2013-09-03,1635.95,1651.35,1633.41,1641.328088175718
2013-09-04,1640.72,1655.72,1637.41,1654.5610954940987
2013-09-05,1653.28,1659.17,1653.07,1657.032191998032
2013-09-06,1657.44,1664.83,1640.62,1656.6999769498227
2013-09-09,1656.85,1672.4,1656.85,1674.168110558638
2013-09-10,1675.11,1684.09,1675.11,1685.3158154484454
2013-09-11,1681.04,1689.13,1678.7,1688.251219201889
2013-09-12,1689.21,1689.97,1681.96,1681.9936468878393
2013-09-13,1685.04,1688.73,1682.22,1685.0334523286106
2013-09-16,1691.7,1704.95,1691.7,1695.517037900236
2013-09-17,1697.73,1705.52,1697.73,1703.2701663437622
2013-09-18,1705.74,1729.44,1700.35,1724.049198712908
2013-09-19,1727.34,1729.86,1720.2,1723.898088175718
2013-09-20,1722.44,1725.23,1708.89,1711.3910954940989
2013-09-23,1711.44,1711.44,1697.1,1703.792191998032
2013-09-24,1702.6,1707.63,1694.9,1698.9499769498227
2013-09-25,1698.02,1701.71,1691.88,1695.228110558638
2013-09-26,1694.05,1703.85,1693.11,1699.9958154484455
2013-09-27,1695.52,1695.52,1687.11,1690.8712192018888
2013-09-30,1687.26,1687.26,1674.99,1680.1236468878392
2013-10-01,1682.41,1696.55,1682.07,1692.0434523286106
2013-10-02,1691.9,1693.87,1680.34,1691.7870379002359
2013-10-03,1692.35,1692.35,1670.36,1677.1701663437623
2013-10-04,1678.79,1691.94,1677.33,1689.029198712908
2013-10-07,1687.15,1687.15,1674.7,1677.678088175718
2013-10-08,1676.22,1676.79,1655.03,1656.9310954940988
2013-10-09,1656.99,1662.47,1646.47,1658.3521919980321
2013-10-10,1660.88,1692.56,1660.88,1694.0899769498226
2013-10-11,1691.09,1703.44,1688.52,1705.658110558638
2013-10-14,1699.86,1711.03,1692.13,1711.4658154484455
2013-10-15,1709.17,1711.57,1695.93,1697.1812192018888
2013-10-16,1700.49,1721.76,1700.49,1720.1136468878392
2013-10-17,1720.17,1733.45,1714.12,1730.1934523286106
2013-10-18,1736.72,1745.31,1735.74,1742.417037900236
2013-10-21,1745.2,1747.79,1740.67,1743.1701663437623
2013-10-22,1746.48,1759.33,1746.48,1753.1991987129081
2013-10-23,1752.27,1752.27,1740.5,1747.9380881757181
2013-10-24,1747.48,1753.94,1745.5,1753.5510954940987
2013-10-25,1756.01,1759.82,1752.45,1761.722191998032
2013-10-28,1759.42,1764.99,1757.67,1763.6399769498225
2013-10-29,1762.93,1772.09,1762.93,1774.408110558638
2013-10-30,1772.27,1775.22,1757.24,1764.6358154484453
2013-10-31,1763.24,1768.53,1755.72,1755.6612192018888
2013-11-01,1758.7,1765.67,1752.7,1760.2136468878393
2013-11-04,1763.4,1768.78,1761.56,1764.9734523286106
2013-11-05,1765.67,1767.03,1755.76,1760.887037900236
2013-11-06,1765.0,1773.74,1764.4,1769.0001663437622
2013-11-07,1770.74,1774.54,1746.2,1745.6791987129081
2013-11-08,1748.37,1770.78,1747.63,1772.168088175718
2013-11-11,1769.96,1773.44,1767.85,1773.3710954940989
2013-11-12,1769.51,1771.78,1762.29,1769.642191998032
2013-11-13,1764.37,1782.0,1760.64,1783.5299769498226
2013-11-14,1782.75,1791.53,1780.22,1793.078110558638
2013-11-15,1790.66,1798.22,1790.66,1799.5058154484454
2013-11-18,1798.82,1802.33,1788.0,1790.6512192018888
2013-11-19,1790.79,1795.51,1784.72,1786.4436468878391
2013-11-20,1789.59,1795.73,1777.23,1778.4134523286104
2013-11-21,1783.52,1797.16,1783.52,1793.767037900236
2013-11-22,1797.21,1804.84,1794.7,1803.2701663437622
2013-11-25,1806.33,1808.1,1800.58,1801.009198712908
2013-11-26,1802.87,1808.42,1800.77,1804.308088175718
2013-11-27,1803.48,1808.27,1802.77,1808.7110954940988
2013-11-29,1808.69,1813.55,1803.98,1807.762191998032
2013-12-02,1806.55,1810.02,1798.6,1802.4299769498227
2013-12-03,1800.1,1800.1,1787.85,1797.6081105586381
2013-12-04,1793.15,1799.8,1779.09,1794.1358154484453
2013-12-05,1792.82,1792.82,1783.38,1784.1512192018888
2013-12-06,1788.36,1806.04,1788.36,1803.6636468878391
2013-12-09,1806.21,1811.52,1806.21,1805.4134523286104
2013-12-10,1807.6,1808.52,1801.75,1800.5370379002359
2013-12-11,1802.76,1802.97,1780.09,1780.7301663437622
2013-12-12,1781.71,1782.99,1772.28,1774.029198712908
2013-12-13,1777.98,1780.92,1772.45,1776.878088175718
2013-12-16,1777.48,1792.22,1777.48,1788.0210954940987
2013-12-17,1786.47,1786.77,1777.05,1782.952191998032
2013-12-18,1781.46,1811.08,1767.99,1812.1799769498227
2013-12-19,1809.0,1810.88,1801.35,1812.058110558638
2013-12-20,1810.39,1823.75,1810.25,1819.6458154484453
2013-12-23,1822.92,1829.75,1822.92,1827.1112192018888
2013-12-24,1828.02,1833.32,1828.02,1831.8936468878392
2013-12-26,1834.96,1842.84,1834.96,1839.0634523286105
2013-12-27,1842.97,1844.89,1839.81,1839.317037900236
2013-12-30,1841.47,1842.47,1838.77,1839.5801663437621
2013-12-31,1842.61,1849.44,1842.41,1846.889198712908
2014-01-02,1845.86,1845.86,1827.74,1833.538088175718
2014-01-03,1833.21,1838.24,1829.13,1832.8510954940987
2014-01-06,1832.31,1837.16,1823.73,1828.722191998032
2014-01-07,1828.71,1840.1,1828.71,1839.4099769498227
2014-01-08,1837.9,1840.02,1831.4,1839.948110558638
2014-01-09,1839.0,1843.23,1830.38,1839.4558154484455
2014-01-10,1840.06,1843.15,1832.43,1841.4912192018887
2014-01-13,1841.26,1843.45,1815.52,1817.7736468878393
2014-01-14,1821.36,1839.26,1821.36,1835.9234523286107
2014-01-15,1840.52,1850.84,1840.52,1846.297037900236
2014-01-16,1847.99,1847.99,1840.3,1844.4001663437623
2014-01-17,1844.23,1846.04,1835.23,1837.229198712908
2014-01-21,1841.05,1849.31,1832.38,1845.358088175718
2014-01-22,1844.71,1846.87,1840.88,1846.3410954940987
2014-01-23,1842.29,1842.29,1820.06,1830.412191998032
2014-01-24,1826.96,1826.96,1790.29,1791.8199769498226
2014-01-27,1791.03,1795.98,1772.88,1784.018110558638
2014-01-28,1783.0,1793.87,1779.49,1793.8258154484454
2014-01-29,1790.15,1790.15,1770.45,1773.3212192018889
